MarketingContentDescription
contentName,location,marketingText,langId,field1,field2,delete
HardwareHeroImage,,<link rel="stylesheet" href="[imagePath]rwdWebAssets/hardwareLandingPage/styles.css" />      <div id="hardwareHeroBanner" class="container">       <div id="hardwareHeroBannerContents" class="espotCont">        <div id="hardwareHeroBanner-houseImg">         <!--[if IE 8]>          <img src="[imagePath]rwdWebAssets/hardwareLandingPage/house.png">         <![endif]-->         <!--[if gte IE 9]><!-->            <div></div>         <!--<![endif]-->        </div>        <div id="hardwareHeroBanner-toolsImg">         <!--[if IE 8]>          <img src="[imagePath]rwdWebAssets/hardwareLandingPage/tools.png">         <![endif]-->         <!--[if gte IE 9]><!-->            <div></div>         <!--<![endif]-->        </div>        <div id="hardwareHeroBanner-screwsImg">         <!--[if IE 8]>          <img src="[imagePath]rwdWebAssets/hardwareLandingPage/screws.png">         <![endif]-->         <!--[if gte IE 9]><!-->            <div></div>         <!--<![endif]-->        </div>        <div id="hardwareHeroBanner-blueprintImg">         <!--[if IE 8]>          <img src="[imagePath]rwdWebAssets/hardwareLandingPage/blueprint.png">         <![endif]-->         <!--[if gte IE 9]><!-->            <div></div>         <!--<![endif]-->        </div>                <div id="hardwareHeroBanner-bannerText" class="bannerText">         <div class="line1">          Vos ressources         </div>          <div class="line2">          pour la <span class="highlight">gamme complète</span>         </div>          <div class="line3">          <span class="highlight"><span class="small">d'</span>outils</span>         </div>        </div>        <div class="bannerLine">         Votre ressource pour la gamme complète d'outils        </div>              </div>      </div> ,-2,,,0
HomePowerDrillsAdContent,,<link rel="stylesheet" href="[imagePath]rwdWebAssets/hardwareLandingPage/styles.css" />      <div id="drillESpotContainer" class="container">       <div id="drillESpot" class="espotCont">        <div id="drillImg">         <!--[if IE 8]>            <img src="[imagePath]rwdWebAssets/hardwareLandingPage/drill.png"></img>         <![endif]-->         <!--[if gte IE 9]><!-->               <div></div>         <!--<![endif]-->        </div>        <div id="drillESpot-bannerText" class="bannerText">          <div class="line1">Don Mills</div>         <div class="line2">Alimentation électrique</div>         <div class="line3">Perceuses</div>        </div>        <div class="bannerLine">         Perceuses à alimentation électrique Don Mills        </div>              </div>      </div> ,-2,,,0
HomeDurableFastenersAdContent,,<link rel="stylesheet" href="[imagePath]rwdWebAssets/hardwareLandingPage/styles.css" />      <div id="boltsESpotContainer" class="container">       <div id="boltsESpot" class="espotCont">        <div id="boltsImg">         <!--[if IE 8]>            <img src="[imagePath]rwdWebAssets/hardwareLandingPage/bolts.png"></img>         <![endif]-->         <!--[if gte IE 9]><!-->               <div></div>         <!--<![endif]-->        </div>        <div id="boltsESpot-bannerText" class="bannerText">          <div class="line1">          <span class="highlight large">Nouveau !</span>Boulons inviolables         </div>         <div class="line2">Fixations durables</div>        </div>        <div class="bannerLine">Nouveau! Fixations durables avec boulons inviolables</div>       </div>      </div> ,-2,,,0
HomeBXRBuildersAdContent,,<link rel="stylesheet" href="[imagePath]rwdWebAssets/hardwareLandingPage/styles.css" />      <div id="toolsESpotContainer" class="container">       <div id="toolsESpot" class="espotCont">        <div id="toolsESpotBackground">         <!--[if IE 8]>            <img src="[imagePath]rwdWebAssets/hardwareLandingPage/espot_background.jpg"></img>         <![endif]-->         <!--[if gte IE 9]><!-->               <div></div>         <!--<![endif]-->        </div>        <div id="toolboxImg">         <!--[if IE 8]>            <img src="[imagePath]rwdWebAssets/hardwareLandingPage/tool_box.png"></img>         <![endif]-->         <!--[if gte IE 9]><!-->               <div></div>         <!--<![endif]-->        </div>        <div class="bannerText">         <div class="line1">BXR Builder's</div>         <div class="line2">Informations de base</div>        </div>        <div class="bannerLine">         Les incontournables de BXR Builder's        </div>              </div>      </div> ,-2,,,0
FastenersESpotCategoryTitle,,Acheter ...,-2,,,0
FastenersESpotCatEntriesTitle,,Meilleures ventes,-2,,,0
FastenersHeroImage,,<link rel="stylesheet" href="[imagePath]rwdWebAssets/fastenersLandingPage/styles.css" />      <div id="fastenersHeroBanner" class="container">       <div id="fastenersHeroBannerContents" class="espotCont">        <div id="fastenersHeroBanner-handyman">         <!--[if IE 8]>          <img src="[imagePath]rwdWebAssets/fastenersLandingPage/fasteners_hero_handyman.png">         <![endif]-->         <!--[if gte IE 9]><!-->            <div></div>         <!--<![endif]-->        </div>        <div id="fastenersHeroBanner-background">         <!--[if IE 8]>          <img src="[imagePath]rwdWebAssets/fastenersLandingPage/fasteners_hero_background.jpg">         <![endif]-->         <!--[if gte IE 9]><!-->            <div></div>         <!--<![endif]-->        </div>                <div id="fastenersHeroBanner-bannerText" class="bannerText">         <div class="line1">          Haute résistance         </div>          <div class="line2">          Résistance aux vibrations         </div>          <div class="line3">          Fixations         </div>        </div>        <div id="fastenersHeroBanner-bannerLine" class="bannerLine">         Fixations à haute résistance aux vibrations        </div>       </div>      </div> ,-2,,,0
BoltsAdContent,,<link rel="stylesheet" href="[imagePath]rwdWebAssets/fastenersLandingPage/styles.css" />    <div id="boltsESpot">     <div id="boltsImg"></div>      <div class="bannerText">      <div class="line1">       <span class="highlight large">Nouveau !</span> Boulons inviolables      </div>       <div class="line2">       Fixations durables      </div>      <div class="bannerLine">       Nouveau! Fixations durables avec boulons inviolables      </div>          </div>    </div> ,-2,,,0
BXRBuildersScrewsAdContent,,<link rel="stylesheet" href="[imagePath]rwdWebAssets/fastenersLandingPage/styles.css" />      <div id="screwsESpotContainer" class="container">       <div id="screwsESpot" class="espotCont">        <div id="screwsESpotBackground">         <!--[if IE 8]>            <img src="[imagePath]rwdWebAssets/fastenersLandingPage/espot2_background.jpg"></img>         <![endif]-->         <!--[if gte IE 9]><!-->               <div></div>         <!--<![endif]-->        </div>        <div id="screwsImg">         <!--[if IE 8]>            <img src="[imagePath]rwdWebAssets/fastenersLandingPage/espot2_screws.png"></img>         <![endif]-->         <!--[if gte IE 9]><!-->               <div></div>         <!--<![endif]-->        </div>        <div class="bannerText">         <div class="line1">BXR Builder's</div>         <div class="line2">Vis à métaux</div>        </div>        <div class="bannerLine">         Vis à métaux de BXR Builder's        </div>       </div>      </div> ,-2,,,0
ApparelHeroImage,,<link rel="stylesheet" href="[imagePath]rwdWebAssets/deptMainESpot/styles.css" /> <div id="deptMainESpot" class="container">    <div id="deptMainESpot-bkgrd">       <div id="deptMainESpot-bkgrd-couple">          <div></div>       </div>       <div id="deptMainESpot-container" class="espotCont">          <div id="deptMainESpot-girl2">    <!--[if IE 8]>       <img src="[imagePath]rwdWebAssets/deptMainESpot/female.png"/>    <![endif]-->    <!--[if gte IE 9]><!-->          <div></div>    <!--<![endif]-->          </div>          <div id="deptMainESpot-titleCont">             <div class="title">Tendance </div>             <div class="title2">Vêtements de soirée</div>             <div class="title4">Remise sur les robes <br/>et les costumes</div>          </div>          <div id="deptMainESpot-multiImgCont">             <div id="deptMainESpot-couple">                <!--[if IE 8]>      <img src="[imagePath]rwdWebAssets/deptMainESpot/couple.png"/>     <![endif]-->     <!--[if gte IE 9]><!-->           <div></div>     <!--<![endif]-->             </div>             <div id="deptMainESpot-male">                <div></div>             </div>          </div>       </div>    </div> </div>,-2,,,0
AboutDressDesignerHeroImage,,"<div class=""left_column left_column_5px static_page"" role=""main"">       <div class="" hero_image "">         <img alt=""About the designer hero image"" src=""[imagePath]StaticContent/images/[langlocale]/011B_EATDM_EliseKurkova_001.jpg""/>       </div>          <div class=""header"">A propos du designer</div>          <div class=""three_column_content"">         <div class=""column"" >           <div class=""text_holder"" >             <p>La créatrice de mode primée, Elise Kurkova, inspire ceux qui apprécient l'élégance, le design et la haute qualité.</p>            <p>""Je souhaite que la femme qui porte mes créations ait le plaisir de goûter au luxe vestimentaire.""</p>       </div>                <div class=""espot"" style=""position:relative;"">             <img alt=""Dresses Image"" src=""[imagePath]StaticContent/images/dresses_espot.png""/>            <a href=""[fullPathHomeURL]/apparel/women/dresses"">             <div class=""imagelink"" style=""position: absolute; top: 220px; right: 0px; "">             Robes              </div>             </a>            </div>            <div class=""item_spacer_10px""></div>            <div class=""item_spacer_10px""></div>             <div class=""text_holder"">              <p>Originaire de Saint Pétersbourg, Elise se souvient qu'enfant elle s'amusait à porter l'ancienne garde-robe de sa mère et passait des heures à embellir chaque pièce</p>             </div>          </div>              <div class=""column border"">           <div class=""text_holder"">            <p>en y ajoutant tous les éléments décoratifs qu'elle pouvait trouver.</p>            <p>Elle a donné libre cours à sa créativité pendant ses études d'histoire de l'art spécialisées sur les tendances vestimentaires du 20e siècle.</p>                         <p>C'est à l'université qu'elle a découvert son goût pour la création de vêtements lorsqu'elle a été sollicitée pour réaliser des costumes pour la section théâtre.</p>         <p>Cela a éveillé en elle le désir de créer ses propres modèles et, ses études terminées, elle a gagné les Etats-Unis pour étudier la création de mode.</p>           </div>               <div class=""quote"">             ""Je souhaite que la femme qui porte mes créations ait le plaisir de goûter au luxe vestimentaire.""         </div>               <div class=""item_spacer_10px""></div>          <div class=""item_spacer_10px""></div>            <div class=""text_holder"">             <p>En 1998, son diplôme obtenu, Elise s'est installée à New York où elle a travaillé pour diverses maisons de couture et a ainsi acquis l'expérience de la vente et du marketing.</p>            <p>Entrée en 2007 chez Madison, elle a lancé sa première collection inspirée de son pays d'origine.</p>         </div>          </div>                <div class=""column border"">           <div class=""text_holder"">           <p>La collection Petroika, saison d'hiver, comportait des vêtements à la mode mais faciles à porter.</p>            <p>Ses dernières réalisations ont donné naissance à la nouvelle collection Hermitage.</p>            <p>La ligne de vêtements de soirée répond aux désirs de chacune, allant de cuirs de style très original à des satins et paillettes les plus sensuels et sophistiqués.</p>            </div>               <div class=""espot"" style=""position:relative;margin-left:1px;"">           <img alt=""Suits Image"" src=""[imagePath]StaticContent/images/suits_espot.png""/>             <a href=""[fullPathHomeURL]/apparel/men/suits"">           <div class=""imagelink"" style=""top: 257px; right: 0px;"">               Costumes             </div>           </a>            </div>           </div>           <div class=""clear_float""></div>         </div>            <div class=""clear_float""></div>           </div>",-2,,,0
EveningSparkleDressHeroImage,,"<div class=""left_column left_column_5px static_page"" role=""main"">      <div class=""video_container"">        <span class=""spanacce"">Vidéo flash de la collection Robes Eclat d'un soir</span>     <!-- Android 2.2+ fallback to Flash -/->        <video controls poster=""[imagePath]StaticContent/media/dc_video_main_718_412.jpg"" >       <source src=""[imagePath]StaticContent/media/dc_video.mp4"" type=""video/mp4"" />       </video> -->        <object classid=""clsid:d27cdb6e-ae6d-21cf-96b8-444553540000"" width=""718"" height=""412"" id=""dc_video_player"" align=""middle"">         <param name=""base"" value=""[imagePath]StaticContent/""/>     <param name=""movie"" value=""[imagePath]StaticContent/media/dc_video_player.swf"" />         <param name=""quality"" value=""best"" />          <param name=""bgcolor"" value=""#ffffff"" />         <param name=""play"" value=""false"" />         <param name=""loop"" value=""false"" />         <param name=""wmode"" value=""window"" />        <param name=""scale"" value=""showall"" />        <param name=""menu"" value=""true"" />         <param name=""devicefont"" value=""false"" />         <param name=""salign"" value="""" />        <param name=""allowScriptAccess"" value=""sameDomain"" />        <!--[if !IE]>-->         <object type=""application/x-shockwave-flash"" data=""[imagePath]StaticContent/media/dc_video_player.swf"" width=""718"" height=""412"">      <param name=""base"" value=""[imagePath]StaticContent/""/>     <param name=""movie"" value=""[imagePath]StaticContent/media/dc_video_player.swf"" />          <param name=""quality"" value=""best"" />          <param name=""bgcolor"" value=""#ffffff"" />         <param name=""play"" value=""false"" />         <param name=""loop"" value=""false"" />          <param name=""wmode"" value=""window"" />        <param name=""scale"" value=""showall"" />         <param name=""menu"" value=""true"" />          <param name=""devicefont"" value=""false"" />          <param name=""salign"" value="""" />        <param name=""allowScriptAccess"" value=""sameDomain"" />       <!--<![endif]-->          <a href=""http://www.adobe.com/go/getflash"">         <img src=""http://www.adobe.com/images/shared/download_buttons/get_flash_player.gif"" alt=""Get Adobe Flash player"" />       </a>         <!--[if !IE]>-->       </object>         <!--<![endif]-->      </object>       </div>        <div class=""header"">Collection Robes Eclat d'un soir</div>       <div class=""three_column_content"">         <div class=""column"">        <div class=""image_holder_top"">        <img alt=""Luxurious Leathers"" src=""[imagePath]StaticContent/images/column_espot01.png""/>        </div>         <div class=""text_holder_bottom text_holder"">       <div class=""header"">Cuirs grand luxe</div>          <p>Des cuirs de grande qualité, sélectionnés par des maîtres artisans, ont permis de confectionner une ligne originale de vêtements de soirée. Ils sont d'une extrême finesse et les créations de la ligne Hermitage Glamskin sont particulièrement sexy.</p>      </div>        </div>        <div class=""column border"">      <div class=""text_holder_top text_holder"">        <div class=""header"">Eclats de paillettes</div>        <p>Rien ne brille plus lors d'une soirée que des paillettes par milliers sur une robe de style classique. Découvrez les dernières robes glamour de la ligne Hermitage Metallica ornées de paillettes or, argent, bronze et bleu-acier.</p>      </div>         <div class=""image_holder_bottom"">          <img alt=""Sequin Shine"" src=""[imagePath]StaticContent/images/column_espot02.png""/>          </div>       </div>         <div class=""column border"">        <div class=""image_holder_top"">       <img alt=""Smooth Silks"" src=""[imagePath]StaticContent/images/column_espot03.png""/>       </div>         <div class=""text_holder_bottom text_holder"">        <div class=""header"">Froissement de soie</div>        <p>Si vous souhaitez un look élégant, alliant douceur et séduction, il faut découvrir la collection Hermitage Gemstone. Ces créations soie et satin sont somptueuses, dans une gamme de couleurs de pierres précieuses, améthyste, émeraude, rubis, saphir.</p>          </div>        </div>      </div>      <div class=""clear_float""></div>        </div>",-2,,,0
StyleGuideAttachmentHeroImage,,"<div class=""left_column left_column_5px static_page"" role=""main"">     <div class=""style_guide"">      <div class=""left_image"">       <img alt=""Style Guide"" src=""[imagePath]StaticContent/images/[langlocale]/styleguide.jpg""/>     </div>       <div class=""right_content"">       <div class=""header"">Guide de style Aurora</div>       <p>Parcourez notre guide de style d'été afin de découvrir les toutes dernières nouveautés en matière de mode et de tendances dans le monde. Notre guide de style présente des articles de mode élégants, de facture classique et de qualité supérieure -- chaque membre de la famille trouvera son bonheur !</p>         <div class=""item_spacer_10px""></div>       <p class=""bold"">Promotions sur :</p>      <div class=""item_spacer_10px""></div>        <ul>          <li>Vêtements femmes</li>       <li>Chaussures femmes</li>         <li>Accessoires femmes</li>        <li>Vêtements hommes</li>           <li>Vêtements enfants</li>         </ul>        <div class=""item_spacer_10px""></div>        <div class=""item_spacer_10px""></div><br/>          <div class=""attachment"">          <div class=""icon""><img alt=""PDF Icon"" src=""[imagePath]StaticContent/images/pdf_icon_2.png""/></div>        <div class=""details"">         <p><a href=""[imagePath]StaticContent/attachments/[langlocale]/style_guide.pdf"">Télécharger le PDF</a></p>        <div class=""clear_float""></div>         <p>(233,3 ko)</p>         </div>         </div>          <div class=""clear_float""></div>        </div>            <div class=""clear_float""></div>        </div>        <div class=""full_espot"">        <img alt=""Shirt Sale 15% off men's dress shirts."" src=""[imagePath]StaticContent/images/[langlocale]/products_large.jpg""/>       </div>           <div class=""clear_float""></div>         </div>",-2,,,0
ApparelSubEspot1,,<link rel="stylesheet" href="[imagePath]rwdWebAssets/deptSubESpot1/styles.css" />      <div id="deptSubESpot1" class="container">       <div id="deptSubESpot1-bkgrd">        <div id="deptSubESpot1-bkgrd-handbag1"><div></div></div>        <div id="deptSubESpot1-container" class="espotCont">         <div id="deptSubESpot1-multiImgCont">           <div id="deptSubESpot1-bag1">           <!--[if IE 8]>              <img src="[imagePath]rwdWebAssets/deptSubESpot1/handbag1.png"></img>           <![endif]-->           <!--[if gte IE 9]><!-->                 <div></div>           <!--<![endif]-->          </div>          <div id="deptSubESpot1-bag2">           <!--[if IE 8]>              <img src="[imagePath]rwdWebAssets/deptSubESpot1/handbag2.png"></img>           <![endif]-->           <!--[if gte IE 9]><!-->                 <div></div>           <!--<![endif]-->          </div>          <div id="deptSubESpot1-bag3">           <div></div>          </div>         </div>         <div id="deptSubESpot1-titleCont">           <div class="title1">Sacs à main de designer</div>          <div class="title2">Moins 15 % sur les sacs à main lorsque <br/>vous achetez une robe</div>         </div>        </div>       </div>      </div>,-2,,,0
ApparelSubEspot2,,<link rel="stylesheet" href="[imagePath]rwdWebAssets/deptSubESpot2/styles.css" />      <div id="deptSubESpot2" class="container">       <div id="deptSubESpot2-bkgrd">        <div id="deptSubESpot2-bkgrd-tie"><div></div></div>        <div id="deptSubESpot2-container" class="espotCont">         <div id="deptSubESpot2-multiImgCont">           <div id="deptSubESpot2-tie">           <!--[if IE 8]>              <img src="[imagePath]rwdWebAssets/deptSubESpot2/tie.png"></img>           <![endif]-->           <!--[if gte IE 9]><!-->                 <div></div>           <!--<![endif]-->          </div>          <div id="deptSubESpot2-belt">           <div></div>          </div>          <div id="deptSubESpot2-cuff">           <!--[if IE 8]>              <img src="[imagePath]rwdWebAssets/deptSubESpot2/cufflinks.png"></img>           <![endif]-->           <!--[if gte IE 9]><!-->                 <div></div>           <!--<![endif]-->          </div>         </div>         <div id="deptSubESpot2-titleCont">           <div class="title1">Accessoires hommes</div>          <div class="title2">Moins 25 % sur les accessoires hommes lorsque vous achetez un costume</div>         </div>        </div>       </div>      </div>,-2,,,0
ApparelESpotDefaultTitle,,En solde maintenant,-2,,,0
WomenLandingSunglasses,,Lunettes de soleil,-2,,,0
WomenLandingHats,,Chapeaux,-2,,,0
BoysPants_Atct_1,,Pulls tout doux,-2,,,0
BoysPants_Atct_2,,Jeans,-2,,,0
BoysShoes_Atct_1,,Hauts,-2,,,0
BoysShoes_Atct_2,,Soldes sur les chaussures,-2,,,0
BoysTops_Atct_1,,Pulls tout doux,-2,,,0
BoysTops_Atct_2,,Jeans,-2,,,0
BoysRow1_Content,,,-2,,,0
ApparelESpotCategoryTitle,,Acheter ...,-2,,,0
GirlsDS_Atct_1,,Robes en solde,-2,,,0
GirlsDS_Atct_2,,Soldes sur les chaussures,-2,,,0
GirlsPants_Atct_1,,Denim,-2,,,0
GirlsPants_Atct_2,,Soldes d'été,-2,,,0
GirlsShoes_Atct_1,,Soldes sur les chaussures 1,-2,,,0
GirlsShoes_Atct_2,,Soldes sur les chaussures,-2,,,0
GirlsTops_Atct_1,,T-shirts et hauts,-2,,,0
GirlsTops_Atct_2,,Des pulls bien chauds,-2,,,0
MenAcc_Atct_1,,Cravate en soie,-2,,,0
MenAcc_Atct_2,,Plein feu sur les costumes,-2,,,0
MenJackets_Atct_1,,Cuir super-cool,-2,,,0
MenJackets_Atct_2,,Cachemire de luxe,-2,,,0
MenPants_Atct_1,,Jeans,-2,,,0
MenPants_Atct_2,,Soldes sur les chaussures,-2,,,0
MenShirts_Atct_1,,T-shirts basiques,-2,,,0
MenShirts_Atct_2,,Chemise de ville,-2,,,0
MenShoes_Atct_1,,Soldes sur les chaussures,-2,,,0
MenShoes_Atct_2,,Ceintures en cuir,-2,,,0
MenSuits_Atct_1,,Plein feu sur les costumes,-2,,,0
MenSuits_Atct_2,,Cravate en soie,-2,,,0
MenRow1_Content,,,-2,,,0
WAcc_Atct_1,,Ceintures en cuir,-2,,,0
WAcc_Atct_2,,Sac à main idéal,-2,,,0
WHB_Atct_1,,Sac à main idéal,-2,,,0
WHB_Atct_2,,Lunettes de soleil,-2,,,0
WPants_Atct_1,,Jeans,-2,,,0
WPants_Atct_2,,Ceintures en cuir,-2,,,0
WSB_Atct_1,,Jeans,-2,,,0
WSB_Atct_2,,Chemisiers et corsages,-2,,,0
WSh_Atct_1,,Reine d'un soir,-2,,,0
WSh_Atct_2,,Soldes sur les chaussures,-2,,,0
WSk_Atct_1,,Jeans,-2,,,0
WSk_Atct_2,,Soldes d'été,-2,,,0
WSw_Atct_1,,Reine d'un soir,-2,,,0
WSw_Atct_2,,Pulls tout doux,-2,,,0
WomenLandingStyles,,<link rel="stylesheet" href="[imagePath]rwdWebAssets/womenLandingPage/styles.css" type="text/css"/> <link rel="stylesheet" href="[imagePath]rwdWebAssets/womenLandingPage/heroSpotVideo/styles.css" />,-2,,,0
WomenLandingVideo,,"<div id=""searchLandSlot4"">    <div id=""videoContainer"" tabindex=""0"" title=""Summer by Design video. Watch video for the promo code to get 40% off designer hats and sunglasses."">       <img id=""videoFrame"" alt="""" src=""[imagePath]rwdWebAssets/womenLandingPage/heroSpotVideo/TVScreen.png"">          <video id=""videoScreen"" title=""Women hats ad video, promo code is SUN725"" style=""height:83%; width:96%;"" width=""96%"" height=""83%"" poster=""[imagePath]rwdWebAssets/womenLandingPage/heroSpotVideo/poster.jpg"" controls>          <source id=""videoScreen_mp4"" src=""[imagePath]rwdWebAssets/womenLandingPage/heroSpotVideo/media/[langlocale]/acc_usl.mp4"" type=""video/mp4"" />          <source id=""videoScreen_ogg"" src=""[imagePath]rwdWebAssets/womenLandingPage/heroSpotVideo/media/[langlocale]/acc_usl.ogg"" type=""video/ogg"" />          <object type=""application/x-shockwave-flash"" data=""[imagePath]rwdWebAssets/womenLandingPage/heroSpotVideo/media/[langlocale]/player_r.swf"" width=""96%"" height=""84%"" id=""videoScreen_flash"" align=""middle"" wmode=""transparent"">             <param name=""wmode"" value=""transparent"" />    <param name=""movie"" value=""[imagePath]rwdWebAssets/womenLandingPage/heroSpotVideo/media/[langlocale]/player_r.swf"" />             <param name=""allowFullScreen"" value=""true"" />             <param name=""allowScriptAccess"" value=""sameDomain"" />          </object>       </video>       <div id=""videoFinished"">          <div class=""content"">             <div class=""textContainer"">                Entrez le code de promotion <br><b>SUN725</b> au moment de payer vos achats <br>et                                 <h5>bénéficiez de 25 % de réduction supplémentaire</h5>                Tout<br> les lunettes de soleil et tous les chapeaux pour femme !                               </div>          </div>       </div>       <div id=""videoBackScreen"">&nbsp;</div>       <div id=""promotionTitle"">          L'été des designers               <h1>Ne manquez pas le code promotionnel qui vous permet de <b>bénéficier de 40 %</b> de réduction sur les chapeaux et les lunettes de soleil de designer.</h1>       </div>    </div> </div>",-2,,,0
WomenLandingRichText,,<h1>Par style</h1>,-2,,,0
WomenLandingRichText2,,<h1>Par marque</h1>,-2,,,0
WomenHeroImage,,<link rel="stylesheet" href="[imagePath]rwdWebAssets/summerEssentials/styles.css" /> <div class ="container" id="albiniCollect">    <div id = "albiniCollect-bkgrd"><div></div></div>    <div class="background">       <div class ="gradient">          <div class = "espotCont">             <div class= "multiImgCont2">                  <div id="girl3">      <div></div>     </div>                 <div id="girl2">      <!--[if IE 8]>        <img src="[imagePath]rwdWebAssets/summerEssentials/girl1.png"></img>      <![endif]-->      <!--[if gte IE 9]><!-->            <div></div>      <!--<![endif]-->       </div>              </div>             <div class = "titleCont">                <div class="title">Les incontournables de l'été</div>                <div class="title4">Bénéficiez de moins 15 %</div>                <div class="title3">                   <div class ="link">                      <a href="[fullPathHomeURL]/apparel/women/handbags">Sacs à main</a>                     </div>                   <div class ="link">                      <a href="[fullPathHomeURL]/apparel/women/dresses">Robes</a>                                                   </div>                   <div class ="link">                      <a href="[fullPathHomeURL]/apparel/women/shoes">Chaussures</a>                                   </div>                </div>             </div>             <div class= "multiImgCont">                  <div id ="bag1">      <!--[if IE 8]>        <img src="[imagePath]rwdWebAssets/summerEssentials/bag1.png"></img>      <![endif]-->      <!--[if gte IE 9]><!-->            <div></div>      <!--<![endif]-->     </div>                 <div id = "bag2">      <div></div>     </div>                        <div id = "belts">      <div></div>      </div>                     <div id = "heels">      <!--[if IE 8]>        <img src="[imagePath]rwdWebAssets/summerEssentials/heels.png"></img>      <![endif]-->      <!--[if gte IE 9]><!-->            <div></div>      <!--<![endif]-->     </div>               </div>             <div class="clearFloat"></div>          </div>          <div class="clearFloat"></div>       </div>    </div> </div>,-2,,,0
WomenESpotCategoryTitle,,Etoffez votre garde-robe,-2,,,0
Accessories_Atct_1,,Crystal Clear,-2,,,0
Accessories_Atct_2,,Faites des économies sur les accessoires,-2,,,0
Appliances_Atct_1,,La perfection à chaque fois,-2,,,0
Appliances_Atct_2,,Réductions sur le gros électroménager de cuisine,-2,,,0
BathAcc_Atct_1,,Serviettes en coton,-2,,,0
BathAcc_Atct_2,,Accessoires de salle de bain,-2,,,0
Components_Atct_1,,Bureaux personnalisés,-2,,,0
Components_Atct_2,,Ordinateurs portables personnalisés,-2,,,0
Desktops_Atct_1,,Bureau personnalisé,-2,,,0
Desktops_Atct_2,,Faites des économies sur les imprimantes,-2,,,0
Dairy_Atct_1,,Camembert crémeux,-2,,,0
Dairy_Atct_2,,Lait frais,-2,,,0
DesktopsAndLaptops,,Bureaux et ordinateurs portables,-2,,,0
GetReadyForSchool,,Prêt pour l'école,-2,,,0
PowerOnTheGo,,Puissance nomade,-2,,,0
Fruits_Atct_1,,Pommes Red Delicious,-2,,,0
Fruits_Atct_2,,Mûres généreuses,-2,,,0
Furniture_Atct_1,,Meubles de chambre à coucher,-2,,,0
Furniture_Atct_2,,Faites des économies sur l'éclairage,-2,,,0
FreeDelivery,,Livraison gratuite,-2,,,0
AtlanticLobster,,Homard de l'Atlantique,-2,,,0
CrispRomaine,,Romaine croquante,-2,,,0
FreeConsultation,,Consultation gratuite,-2,,,0
NaturalVitamins,,Vitamines naturelles,-2,,,0
AutomaticRefills,,Renouvellements automatiques,-2,,,0
LivingRoomSale,,Soldes sur les salons,-2,,,0
PerfectEveryTime,,La perfection à chaque fois,-2,,,0
SaveOnLighting,,Faites des économies sur l'éclairage,-2,,,0
Kitchenware_Atct_1,,Batterie de cuisine inox,-2,,,0
Kitchenware_Atct_2,,Réductions sur le gros électroménager de cuisine,-2,,,0
Laptops_Atct_1,,Ordinateurs portables personnalisés,-2,,,0
Laptops_Atct_2,,Faites des économies sur les accessoires,-2,,,0
Lighting_Atct_1,,Faites des économies sur l'éclairage,-2,,,0
Lighting_Atct_2,,Renouvelez vos meubles de salon,-2,,,0
Magazines_Atct_1,,Magazine Photoritz,-2,,,0
Magazines_Atct_2,,Magazine SocietyTime,-2,,,0
Meat_Atct_1,,Grillé et doré comme le miel,-2,,,0
Meat_Atct_2,,Saumon Sashimi,-2,,,0
Medicines_Atct_1,,Renouvellements automatiques,-2,,,0
Medicines_Atct_2,,Toutes les vitamines naturelles,-2,,,0
SubscribeAndSave,,Abonnez-vous et économisez,-2,,,0
SubscribeToNewsletters,,Abonnez-vous aux NewsLetters,-2,,,0
SubscribeToMagazines,,Magazine Econo Sense,-2,,,0
Newsletters_Atct_1,,Abonnez-vous aux Newsletters,-2,,,0
Newsletters_Atct_2,,Magazine Delish,-2,,,0
Tablets_Atct_1,,Puissance nomade,-2,,,0
Tablets_Atct_2,,Prêt pour l'école,-2,,,0
Tableware_Atct_1,,Combinez nos articles,-2,,,0
Tableware_Atct_2,,Combinez nos assiettes,-2,,,0
Vegetables_Atct_1,,Carottes plein champ,-2,,,0
Vegetables_Atct_2,,Sachet de mesclun,-2,,,0
Vitamins_Atct_1,,Toutes les vitamines naturelles,-2,,,0
Vitamins_Atct_2,,Gélules contre le rhume,-2,,,0
HardwareLightingCategoryHeroImage,,<link rel="stylesheet" href="[imagePath]rwdWebAssets/hardwareLightingLandingPage/styles.css"/>    <div id="Hero Banner" class="Banner">     <div id="BannerContent">      <img id="Bulbs" src="[imagePath]rwdWebAssets/hardwareLightingLandingPage/cat_lighting_herobanner.png">      <div class="textBlock">       <p id="LongLife">Longue durée</p>       <p id="bulbs">Ampoules</p>      </div>      <div class="bannerLine">       <p id="LongLife">Ampoules longue durée</p>      </div>      <img id="scaleddown" src="[imagePath]rwdWebAssets/hardwareLightingLandingPage/cat_lighting_herobanner.png">     </div>    </div>,-2,,,0
BoltsDeptHeroImage,,<link rel="stylesheet" href="[imagePath]rwdWebAssets/boltsLandingPage/styles.css"/>    <div id="Bolts Banner" class="Banner">     <div id="boltsbgImg"></div>      <div class="bannerText">      <div class="line1">       <span id="new">Nouveau !</span><span id="Tamper"> Boulons inviolables</span>      </div>       <div class="line2">       Fixations durables      </div>     </div>    </div>,-2,,,0
