MarketingContentDescription
contentName,location,marketingText,langId,field1,field2,delete
FastenersHeroImage,,<link rel="stylesheet" href="[imagePath]rwdWebAssets/fastenersLandingPage/styles.css" />      <div id="fastenersHeroBanner" class="container">       <div id="fastenersHeroBannerContents" class="espotCont">        <div id="fastenersHeroBanner-handyman">         <!--[if IE 8]>          <img src="[imagePath]rwdWebAssets/fastenersLandingPage/fasteners_hero_handyman.png"> <![endif]-->         <!--[if gte IE 9]><!-->            <div></div>         <!--<![endif]-->        </div>        <div id="fastenersHeroBanner-background">         <!--[if IE 8]>          <img src="[imagePath]rwdWebAssets/fastenersLandingPage/fasteners_hero_background.jpg"> <![endif]-->         <!--[if gte IE 9]><!-->            <div></div>         <!--<![endif]-->        </div>                <div id="fastenersHeroBanner-bannerText" class="bannerText">         <div class="line1">          高強度         </div>          <div class="line2">          耐振動         </div>          <div class="line3">          固定具         </div>        </div>        <div id="fastenersHeroBanner-bannerLine" class="bannerLine">         高強度耐振動固定具        </div>       </div>      </div> ,-10,,,0
BoltsAdContent,,<link rel="stylesheet" href="[imagePath]rwdWebAssets/fastenersLandingPage/styles.css" />      <div id="boltsESpot">     <div id="boltsImg"></div>      <div class="bannerText">      <div class="line1">       <span class="highlight large">新製品!</span>いたずら防止ボルト         </div>       <div class="line2">       高耐久性の固定具      </div>      <div class="bannerLine">       新製品!いたずら防止ボルト高耐久性の固定具      </div>          </div>    </div> ,-10,,,0
BXRBuildersScrewsAdContent,,<link rel="stylesheet" href="[imagePath]rwdWebAssets/fastenersLandingPage/styles.css" />      <div id="screwsESpotContainer" class="container">       <div id="screwsESpot" class="espotCont">        <div id="screwsESpotBackground">         <!--[if IE 8]>            <img src="[imagePath]rwdWebAssets/fastenersLandingPage/espot2_background.jpg"></img> <![endif]-->         <!--[if gte IE 9]><!-->            <div></div>         <!--<![endif]-->        </div>        <div id="screwsImg">         <!--[if IE 8]>            <img src="[imagePath]rwdWebAssets/fastenersLandingPage/espot2_screws.png"></img> <![endif]-->         <!--[if gte IE 9]><!-->            <div></div>         <!--<![endif]-->        </div>        <div class="bannerText">         <div class="line1">BXR Builder の</div>         <div class="line2">小ねじ</div>        </div>        <div class="bannerLine">         BXR Builder の小ねじ        </div>       </div>      </div> ,-10,,,0
ApparelHeroImage,,<link rel="stylesheet" href="[imagePath]rwdWebAssets/deptMainESpot/styles.css" /> <div id="deptMainESpot" class="container">    <div id="deptMainESpot-bkgrd">       <div id="deptMainESpot-bkgrd-couple">          <div></div>       </div>       <div id="deptMainESpot-container" class="espotCont">          <div id="deptMainESpot-girl2">       <!--[if IE 8]>       <img src="[imagePath]rwdWebAssets/deptMainESpot/female.png"/>    <![endif]-->         <!--[if gte IE 9]><!-->            <div></div>    <!--<![endif]-->          </div>          <div id="deptMainESpot-titleCont">             <div class="title">ファッショナブル</div>             <div class="title2">イブニング・ウェア</div>             <div class="title4">婦人用ドレスと<br/>紳士用スーツの割引</div>          </div>          <div id="deptMainESpot-multiImgCont">             <div id="deptMainESpot-couple">                <!--[if IE 8]>      <img src="[imagePath]rwdWebAssets/deptMainESpot/couple.png"/> <![endif]-->         <!--[if gte IE 9]><!-->            <div></div>     <!--<![endif]-->          </div>             <div id="deptMainESpot-male">                <div></div>             </div>          </div>       </div>    </div> </div>,-10,,,0
AboutDressDesignerHeroImage,,<div class="left_column left_column_5px static_page" role="main">       <div class=" hero_image ">         <img alt="About the designer hero image" src="[imagePath]StaticContent/images/[langlocale]/011B_EATDM_EliseKurkova_001.jpg"/>       </div>          <div class="header">デザイナーについて</div>          <div class="three_column_content">         <div class="column" >           <div class="text_holder" >             <p>受賞歴のあるデザイナー Elise Kurkova は、スタイル、デザイン、品質に妥協を許さない人たちを刺激します。</p>            <p>「女性が私の服を身にまとうとき、私は、その人が人生最大の贅沢の 1 つを味わっていると感じでほしいわ」</p>       </div>                <div class="espot" style="position:relative;">             <img alt="Dresses Image" src="[imagePath]StaticContent/images/dresses_espot.png"/>            <a href="[fullPathHomeURL]/apparel/women/dresses">             <div class="imagelink" style="position: absolute; top: 220px; right: 0px; ">             ドレス       </div>             </a>            </div>            <div class="item_spacer_10px"></div>            <div class="item_spacer_10px"></div>             <div class="text_holder">              <p>ロシア、サンクトペテルブルク時代の Elise は、彼女の母の古着と、家中から探し出したありとあらゆる装飾品を組み合わせて</p>             </div>          </div>              <div class="column border">           <div class="text_holder">            <p>何時間も着せ替えをしながら過ごした記憶があります。</p>            <p>彼女の創造性は、大学時代に開花しました。大学では美術歴史学を学び、20 世紀の服飾トレンドを専攻しました。</p>                         <p>在学中、演劇部から衣装制作を頼まれたことがきっかけとなり、服飾の面白さに目覚めました。</p>         <p>この経験が独自のデザインを創りたいという願望に火をつけました。そして大学を卒業後、ファッション・デザインを学ぶために渡米しました。</p>           </div>               <div class="quote">             「女性が私の服を身にまとうとき、私は、その人が人生最大の贅沢の 1 つを味わっていると感じでほしいわ」</div>               <div class="item_spacer_10px"></div>          <div class="item_spacer_10px"></div>            <div class="text_holder">             <p>1998 年の大学卒業後、Elise はニューヨークに移り、さまざまなブティックで働きながら、徐々に購買とマーケティングの経験を積んでいきました。</p>            <p>Elise は、2007 年に Madison に参加し、彼女の最初のコレクションを立ち上げました。これは、彼女の母国に着想を得たものです。</p>         </div>          </div>                <div class="column border">           <div class="text_holder">           <p>このペトロイカ・コレクションは、ファッショナブルであると同時に、機能性を兼ね備えたウィンター・ウェアを特色とするものでした。</p>            <p>そして今、彼女の懸命な努力が実を結び、新しいヘリテージ・コレクションが誕生しました。</p>            <p>このコレクションのイブニング・ウェアのラインでは、現代的なレザー素材から、美しく洗練されたサテンやスパンコールに至るまで、すべての人のための「何か」があります。</p>            </div>               <div class="espot" style="position:relative;margin-left:1px;">           <img alt="Suits Image" src="[imagePath]StaticContent/images/suits_espot.png"/>             <a href="[fullPathHomeURL]/apparel/men/suits">           <div class="imagelink" style="top: 257px; right: 0px;">               スーツ       </div>           </a>            </div>           </div>           <div class="clear_float"></div>         </div>            <div class="clear_float"></div>           </div>,-10,,,0
EveningSparkleDressHeroImage,,<div class="left_column left_column_5px static_page" role="main">      <div class="video_container">        <span class="spanacce">イブニング・スパークル・ドレス・コレクションのフラッシュ・ビデオ</span>     <!-- Android 2.2+ fallback to Flash -/->        <video controls poster="[imagePath]StaticContent/media/dc_video_main_718_412.jpg" >       <source src="[imagePath]StaticContent/media/dc_video.mp4" type="video/mp4" />       </video> -->        <object classid="clsid:d27cdb6e-ae6d-11cf-96b8-444553540000" width="718" height="412" id="dc_video_player" align="middle">         <param name="base" value="[imagePath]StaticContent/"/>     <param name="movie" value="[imagePath]StaticContent/media/dc_video_player.swf" />         <param name="quality" value="best" />          <param name="bgcolor" value="#ffffff" />         <param name="play" value="false" />         <param name="loop" value="false" />         <param name="wmode" value="window" />        <param name="scale" value="showall" />        <param name="menu" value="true" />         <param name="devicefont" value="false" />         <param name="salign" value="" />        <param name="allowScriptAccess" value="sameDomain" />        <!--[if !IE]>-->         <object type="application/x-shockwave-flash" data="[imagePath]StaticContent/media/dc_video_player.swf" width="718" height="412">      <param name="base" value="[imagePath]StaticContent/"/>     <param name="movie" value="[imagePath]StaticContent/media/dc_video_player.swf" />          <param name="quality" value="best" />          <param name="bgcolor" value="#ffffff" />         <param name="play" value="false" />         <param name="loop" value="false" />          <param name="wmode" value="window" />        <param name="scale" value="showall" />         <param name="menu" value="true" />          <param name="devicefont" value="false" />          <param name="salign" value="" />        <param name="allowScriptAccess" value="sameDomain" />       <!--<![endif]-->          <a href="http://www.adobe.com/go/getflash">         <img src="http://www.adobe.com/images/shared/download_buttons/get_flash_player.gif" alt="Get Adobe Flash player" />       </a>             <!--[if !IE]>-->       </object>         <!--<![endif]-->      </object>       </div>        <div class="header">イブニング・スパークル・ドレス・コレクション</div>       <div class="three_column_content">         <div class="column">        <div class="image_holder_top">        <img alt="Luxurious Leathers" src="[imagePath]StaticContent/images/column_espot01.png"/>        </div>         <div class="text_holder_bottom text_holder">       <div class="header">豪華なレザー</div>          <p>熟達した職人が選んだ上品なレザーが、現代的なイブニング・ウェア作品に取り入れられました。レザーは、極上のしなやかさで、弊社の Hermitage Glamskin 作品でのデザインが話題になっています。</p>      </div>        </div>        <div class="column border">      <div class="text_holder_top text_holder">        <div class="header">Sequin Shine</div>        <p>クラシックなデザインのガウンにちりばめられた何千個ものスパンコールほどイブニングを煌めかすものは他にありません。ゴールド、シルバー、ブロンズ、そしてスチール・ブルー (鋼色) のスパンコールが特徴の、Hermitage Metallica 作品で、最新の魅惑的なガウンをチェックしてください。</p>      </div>         <div class="image_holder_bottom">          <img alt="Sequin Shine" src="[imagePath]StaticContent/images/column_espot02.png"/>          </div>       </div>         <div class="column border">        <div class="image_holder_top">       <img alt="Smooth Silks" src="[imagePath]StaticContent/images/column_espot03.png"/>       </div>         <div class="text_holder_bottom text_holder">        <div class="header">Smooth Silks</div>        <p>エレガントなスタイル、'滑らかでセクシーなものをお探しなら、'是非、Hermitage Gemstone コレクションをお見逃しなく。このシルクとサテンの作品は、アメジスト、エメラルド、ルビー、サファイアが含まれているジェムストーンのカラー・パレットでひときわ豪華さを放ちます。</p>          </div>        </div>      </div>      <div class="clear_float"></div>        </div>,-10,,,0
StyleGuideAttachmentHeroImage,,<div class="left_column left_column_5px static_page" role="main">     <div class="style_guide">      <div class="left_image">       <img alt="Style Guide" src="[imagePath]StaticContent/images/[langlocale]/styleguide.jpg"/>     </div>       <div class="right_content">       <div class="header">Aurora スタイル・ガイド</div>       <p>弊社のスタイル・ガイド春号で、世界中のホットなデザイナーからの最新ファッションとトレンドをご覧ください。弊社のスタイル・ガイドでは、スタイリッシュなファッション、品格のあるデザイン、他に類を見ない品質をご紹介しています。ご家族のどなたにも合う「何か」があります。</p>         <div class="item_spacer_10px"></div>              <p class="bold">特別提供:</p>      <div class="item_spacer_10px"></div>        <ul>          <li>婦人衣料</li>       <li>婦人靴</li>         <li>婦人アクセサリー</li>        <li>紳士衣料</li>           <li>子供衣料</li>         </ul>        <div class="item_spacer_10px"></div>        <div class="item_spacer_10px"></div><br/>          <div class="attachment">          <div class="icon"><img alt="PDF Icon" src="[imagePath]StaticContent/images/pdf_icon_2.png"/></div>        <div class="details">         <p><a href="[imagePath]StaticContent/attachments/[langlocale]/style_guide.pdf">PDF をダウンロード</a></p>        <div class="clear_float"></div>         <p>(233.3 kb)</p>         </div>         </div>          <div class="clear_float"></div>        </div>            <div class="clear_float"></div>        </div>        <div class="full_espot">        <img alt="Shirt Sale 15% off men's dress shirts." src="[imagePath]StaticContent/images/[langlocale]/products_large.jpg"/>       </div>           <div class="clear_float"></div>         </div>,-10,,,0
ApparelSubEspot1,,<link rel="stylesheet" href="[imagePath]rwdWebAssets/deptSubESpot1/styles.css" />      <div id="deptSubESpot1" class="container">       <div id="deptSubESpot1-bkgrd">        <div id="deptSubESpot1-bkgrd-handbag1"><div></div></div>        <div id="deptSubESpot1-container" class="espotCont">         <div id="deptSubESpot1-multiImgCont">           <div id="deptSubESpot1-bag1">                     <!--[if IE 8]>              <img src="[imagePath]rwdWebAssets/deptSubESpot1/handbag1.png"></img> <![endif]-->         <!--[if gte IE 9]><!-->            <div></div>           <!--<![endif]-->        </div>          <div id="deptSubESpot1-bag2">                     <!--[if IE 8]>              <img src="[imagePath]rwdWebAssets/deptSubESpot1/handbag2.png"></img> <![endif]-->         <!--[if gte IE 9]><!-->            <div></div>           <!--<![endif]-->        </div>          <div id="deptSubESpot1-bag3">           <div></div>          </div>         </div>         <div id="deptSubESpot1-titleCont">           <div class="title1">デザイナー・ハンドバッグ</div>          <div class="title2">ドレスを購入すると<br/>ハンドバッグを 15% 割引</div>         </div>        </div>       </div>      </div>,-10,,,0
ApparelSubEspot2,,<link rel="stylesheet" href="[imagePath]rwdWebAssets/deptSubESpot2/styles.css" />      <div id="deptSubESpot2" class="container">       <div id="deptSubESpot2-bkgrd">        <div id="deptSubESpot2-bkgrd-tie"><div></div></div>        <div id="deptSubESpot2-container" class="espotCont">         <div id="deptSubESpot2-multiImgCont">           <div id="deptSubESpot2-tie">                     <!--[if IE 8]>              <img src="[imagePath]rwdWebAssets/deptSubESpot2/tie.png"></img> <![endif]-->         <!--[if gte IE 9]><!-->            <div></div>           <!--<![endif]-->        </div>          <div id="deptSubESpot2-belt">           <div></div>          </div>          <div id="deptSubESpot2-cuff">                     <!--[if IE 8]>              <img src="[imagePath]rwdWebAssets/deptSubESpot2/cufflinks.png"></img> <![endif]-->         <!--[if gte IE 9]><!-->            <div></div>           <!--<![endif]-->        </div>         </div>         <div id="deptSubESpot2-titleCont">           <div class="title1">紳士用アクセサリー</div>          <div class="title2">スーツを購入すると紳士用アクセサリーを 25% 割引</div>         </div>        </div>       </div>      </div>,-10,,,0
ApparelESpotDefaultTitle,,本日の特価品,-10,,,0
WomenLandingSunglasses,,サングラス,-10,,,0
WomenLandingHats,,帽子,-10,,,0
BoysPants_Atct_1,,暖かいセーター,-10,,,0
BoysPants_Atct_2,,ジーンズ,-10,,,0
BoysShoes_Atct_1,,トップス,-10,,,0
BoysShoes_Atct_2,,靴の特売,-10,,,0
BoysTops_Atct_1,,暖かいセーター,-10,,,0
BoysTops_Atct_2,,ジーンズ,-10,,,0
BoysRow1_Content,,,-10,,,0
ApparelESpotCategoryTitle,,対象...,-10,,,0
GirlsDS_Atct_1,,ドレスの特売,-10,,,0
GirlsDS_Atct_2,,靴の特売,-10,,,0
GirlsPants_Atct_1,,デニム,-10,,,0
GirlsPants_Atct_2,,夏の在庫一掃,-10,,,0
GirlsShoes_Atct_1,,靴の特売 1,-10,,,0
GirlsShoes_Atct_2,,靴の特売,-10,,,0
GirlsTops_Atct_1,,T シャツおよびトップス,-10,,,0
GirlsTops_Atct_2,,快適な暖かさのセーター,-10,,,0
MenAcc_Atct_1,,絹ネクタイ,-10,,,0
MenAcc_Atct_2,,正装,-10,,,0
MenJackets_Atct_1,,クール・レザー,-10,,,0
MenJackets_Atct_2,,高級カシミヤ,-10,,,0
MenPants_Atct_1,,ジーンズ,-10,,,0
MenPants_Atct_2,,靴の特売,-10,,,0
MenShirts_Atct_1,,ベーシック T シャツ,-10,,,0
MenShirts_Atct_2,,ドレス・シャツ,-10,,,0
MenShoes_Atct_1,,靴の特売,-10,,,0
MenShoes_Atct_2,,革ベルト,-10,,,0
MenSuits_Atct_1,,正装,-10,,,0
MenSuits_Atct_2,,絹ネクタイ,-10,,,0
MenRow1_Content,,,-10,,,0
WAcc_Atct_1,,革ベルト,-10,,,0
WAcc_Atct_2,,最高のハンドバッグ,-10,,,0
WHB_Atct_1,,最高のハンドバッグ,-10,,,0
WHB_Atct_2,,サングラス,-10,,,0
WPants_Atct_1,,ジーンズ,-10,,,0
WPants_Atct_2,,革ベルト,-10,,,0
WSB_Atct_1,,ジーンズ,-10,,,0
WSB_Atct_2,,シャツおよびブラウス,-10,,,0
WSh_Atct_1,,ラメ入りイブニング・ドレス,-10,,,0
WSh_Atct_2,,靴の特売,-10,,,0
WSk_Atct_1,,ジーンズ,-10,,,0
WSk_Atct_2,,夏の在庫一掃,-10,,,0
WSw_Atct_1,,ラメ入りイブニング・ドレス,-10,,,0
WSw_Atct_2,,暖かいセーター,-10,,,0
WomenLandingStyles,,<link rel="stylesheet" href="[imagePath]rwdWebAssets/womenLandingPage/styles.css" type="text/css"/> <link rel="stylesheet" href="[imagePath]rwdWebAssets/womenLandingPage/heroSpotVideo/styles.css" />,-10,,,0
WomenLandingVideo,,<div id="searchLandSlot4">    <div id="videoContainer" tabindex="0" title="Summer by Design video. Watch video for the promo code to get 40% off designer hats and sunglasses.">       <img id="videoFrame" alt="" src="[imagePath]rwdWebAssets/womenLandingPage/heroSpotVideo/TVScreen.png">          <video id="videoScreen" title="婦人用帽子広告ビデオ 販売促進コード: SUN725" style="height:83%; width:96%;" width="96%" height="83%" poster="[imagePath]rwdWebAssets/womenLandingPage/heroSpotVideo/poster.jpg" controls>          <source id="videoScreen_mp4" src="[imagePath]rwdWebAssets/womenLandingPage/heroSpotVideo/media/[langlocale]/acc_usl.mp4" type="video/mp4" />          <source id="videoScreen_ogg" src="[imagePath]rwdWebAssets/womenLandingPage/heroSpotVideo/media/[langlocale]/acc_usl.ogg" type="video/ogg" />          <object type="application/x-shockwave-flash" data="[imagePath]rwdWebAssets/womenLandingPage/heroSpotVideo/media/[langlocale]/player_r.swf" width="96%" height="84%" id="videoScreen_flash" align="middle" wmode="transparent">             <param name="wmode" value="transparent" />    <param name="movie" value="[imagePath]rwdWebAssets/womenLandingPage/heroSpotVideo/media/[langlocale]/player_r.swf" />             <param name="allowFullScreen" value="true" />             <param name="allowScriptAccess" value="sameDomain" />          </object>       </video>       <div id="videoFinished">          <div class="content">             <div class="textContainer">                チェックアウト時に<br><b>SUN725</b>販売促進コードを入力して、<br>                <h5>さらに婦人物サングラスと帽子</h5>                全商品を<br> 25% 割引</div>          </div>       </div>       <div id="videoBackScreen">&nbsp;</div>       <div id="promotionTitle">          デザイン別夏物商品          <h1>販売促進コードに注目して、<b>40% 割引の</b>デザイナー帽子やサングラスを入手</h1>       </div>    </div> </div>,-10,,,0
WomenLandingRichText,,<h1>スタイル別</h1>,-10,,,0
WomenLandingRichText2,,<h1>ブランド別</h1>,-10,,,0
WomenHeroImage,,<link rel="stylesheet" href="[imagePath]rwdWebAssets/summerEssentials/styles.css" /> <div class ="container" id="albiniCollect">    <div id = "albiniCollect-bkgrd"><div></div></div>    <div class="background">       <div class ="gradient">          <div class = "espotCont">             <div class= "multiImgCont2">                  <div id="girl3">      <div></div>     </div>                 <div id="girl2">           <!--[if IE 8]>        <img src="[imagePath]rwdWebAssets/summerEssentials/girl1.png"></img> <![endif]-->         <!--[if gte IE 9]><!-->            <div></div>      <!--<![endif]-->        </div>              </div>             <div class = "titleCont">                <div class="title">夏の必需品</div>                <div class="title4">15% 割引</div>                <div class="title3">                   <div class ="link">                      <a href="[fullPathHomeURL]/apparel/women/handbags">ハンドバッグを買う</a>                   </div>                   <div class ="link">                      <a href="[fullPathHomeURL]/apparel/women/dresses">ドレスを買う</a>                   </div>                   <div class ="link">                      <a href="[fullPathHomeURL]/apparel/women/shoes">靴を買う</a>                   </div>                </div>             </div>             <div class= "multiImgCont">                  <div id ="bag1">           <!--[if IE 8]>        <img src="[imagePath]rwdWebAssets/summerEssentials/bag1.png"></img> <![endif]-->         <!--[if gte IE 9]><!-->            <div></div>      <!--<![endif]-->        </div>                 <div id = "bag2">      <div></div>     </div>                        <div id = "belts">      <div></div>      </div>                     <div id = "heels">           <!--[if IE 8]>        <img src="[imagePath]rwdWebAssets/summerEssentials/heels.png"></img> <![endif]-->         <!--[if gte IE 9]><!-->            <div></div>      <!--<![endif]-->        </div>               </div>             <div class="clearFloat"></div>          </div>          <div class="clearFloat"></div>       </div>    </div> </div>,-10,,,0
WomenESpotCategoryTitle,,ワードローブの展開表示,-10,,,0
Accessories_Atct_1,,Crystal Clear,-10,,,0
Accessories_Atct_2,,アクセサリーの割引,-10,,,0
Appliances_Atct_1,,Perfect Every Time,-10,,,0
Appliances_Atct_2,,キッチン割引,-10,,,0
BathAcc_Atct_1,,綿タオル,-10,,,0
BathAcc_Atct_2,,バスルーム・アクセサリー,-10,,,0
Components_Atct_1,,カスタム・デスクトップ,-10,,,0
Components_Atct_2,,カスタム・ラップトップ,-10,,,0
Desktops_Atct_1,,カスタム・デスクトップ,-10,,,0
Desktops_Atct_2,,プリンターの割引,-10,,,0
Dairy_Atct_1,,Creamy Camembert,-10,,,0
Dairy_Atct_2,,Refreshing Milk,-10,,,0
DesktopsAndLaptops,,デスクトップとラップトップ,-10,,,0
GetReadyForSchool,,学校への準備,-10,,,0
PowerOnTheGo,,Power On The Go,-10,,,0
Fruits_Atct_1,,レッド・デリシャス,-10,,,0
Fruits_Atct_2,,Bountiful Berries,-10,,,0
Furniture_Atct_1,,寝室の家具,-10,,,0
Furniture_Atct_2,,照明装置の割引,-10,,,0
FreeDelivery,,無料配達,-10,,,0
AtlanticLobster,,Atlantic Lobster,-10,,,0
CrispRomaine,,Crisp Romaine,-10,,,0
FreeConsultation,,無料相談,-10,,,0
NaturalVitamins,,Natural Vitamins,-10,,,0
AutomaticRefills,,自動補充,-10,,,0
LivingRoomSale,,リビング・ルーム特売,-10,,,0
PerfectEveryTime,,Perfect Every Time,-10,,,0
SaveOnLighting,,照明装置の割引,-10,,,0
Kitchenware_Atct_1,,ステンレス製料理道具,-10,,,0
Kitchenware_Atct_2,,キッチン割引,-10,,,0
Laptops_Atct_1,,カスタム・ラップトップ,-10,,,0
Laptops_Atct_2,,アクセサリーの割引,-10,,,0
Lighting_Atct_1,,照明装置の割引,-10,,,0
Lighting_Atct_2,,リビング・ルームを最新,-10,,,0
Magazines_Atct_1,,Photoritz Magazine,-10,,,0
Magazines_Atct_2,,SocietyTime Magazine,-10,,,0
Meat_Atct_1,,Honey Glazed Grilled,-10,,,0
Meat_Atct_2,,Sashimi Salmon,-10,,,0
Medicines_Atct_1,,自動補充,-10,,,0
Medicines_Atct_2,,すべての Natural Vitamins,-10,,,0
SubscribeAndSave,,予約購読をして節約,-10,,,0
SubscribeToNewsletters,,NewsLetters のサブスクライブ,-10,,,0
SubscribeToMagazines,,Econo Sense Magazine,-10,,,0
Newsletters_Atct_1,,Newsletters のサブスクライブ,-10,,,0
Newsletters_Atct_2,,Delish Magazine,-10,,,0
Tablets_Atct_1,,Power on the Go,-10,,,0
Tablets_Atct_2,,学校への準備,-10,,,0
Tableware_Atct_1,,Mix and Match,-10,,,0
Tableware_Atct_2,,Mix and Match 皿,-10,,,0
Vegetables_Atct_1,,畑のニンジン,-10,,,0
Vegetables_Atct_2,,パッケージされたサラダ・ミックス,-10,,,0
Vitamins_Atct_1,,すべての Natural Vitamins,-10,,,0
Vitamins_Atct_2,,Flu Fighting Gel Caps,-10,,,0
HardwareLightingCategoryHeroImage,,<link rel="stylesheet" href="[imagePath]rwdWebAssets/hardwareLightingLandingPage/styles.css"/>    <div id="Hero Banner" class="Banner">     <div id="BannerContent">      <img id="Bulbs" src="[imagePath]rwdWebAssets/hardwareLightingLandingPage/cat_lighting_herobanner.png">      <div class="textBlock">       <p id="LongLife">長寿命</p>       <p id="bulbs">電球</p>      </div>      <div class="bannerLine">       <p id="LongLife">長寿命電球</p>      </div>      <img id="scaleddown" src="[imagePath]rwdWebAssets/hardwareLightingLandingPage/cat_lighting_herobanner.png">     </div>    </div>,-10,,,0
BoltsDeptHeroImage,,<link rel="stylesheet" href="[imagePath]rwdWebAssets/boltsLandingPage/styles.css"/>    <div id="Bolts Banner" class="Banner">     <div id="boltsbgImg"></div>      <div class="bannerText">      <div class="line1">       <span id="new">新製品!</span><span id="Tamper"> いたずら防止ボルト </span>      </div>       <div class="line2">       高耐久性の固定具      </div>     </div>    </div>,-10,,,0
ScrewsDeptHeroImage,,<link rel="stylesheet" href="[imagePath]rwdWebAssets/screwsLandingPage/styles.css"/>    <div id="ScrewsBanner" class="Banner">     <div class="bannerContent">      <img id="Screws" src="[imagePath]rwdWebAssets/screwsLandingPage/subcat_screws_herobanner.png">      <div class="textBlock">       <p id="HighLightText">BXR BUILDER</p>       <p id="SubText"> 小ねじ</p>      </div>     </div>    </div>,-10,,,0
NutsDeptHeroImage,,<link rel="stylesheet" href="[imagePath]rwdWebAssets/nutsLandingPage/styles.css"/>    <div id="NutsBanner" class="Banner">     <div id="Bannercontent">       <img id="Wrench" src="[imagePath]rwdWebAssets/nutsLandingPage/subcat_nuts_herobanner_wrench.png">       <div class="textField">        <p id="OrangeText">ステンレス</p>        <p id="subText">スチール・ナット</p>       </div>       <img id="Tilenuts1" src="[imagePath]rwdWebAssets/nutsLandingPage/subcat_nuts_herobanner_nuts_double.png">      </div>    </div>,-10,,,0
HardwareDeptHeroImage,,<link rel="stylesheet" href="[imagePath]rwdWebAssets/hardwareDeptLandingPage/styles.css"/>    <div id="Hardware Banner" class="Banner">     <div id="BannerContent">      <img id="Lighting" src="[imagePath]rwdWebAssets/hardwareDeptLandingPage/cat_hardware_herobanner_lighting.png">            <img id="screwsRow" src="[imagePath]rwdWebAssets/hardwareDeptLandingPage/cat_hardware_herobanner_screws.png">            <div id="singleBlock">       <p class="quality">品質の高い商品</p>      </div>            <div id="secondBlock">       <p class="GreatPrices">お得な価格</p>      </div>      <div class="textBlock">       <p class="quality">品質の高い商品</p>       <p class="GreatPrices">お得な価格</p>      </div>     </div>    </div>,-10,,,0
HardwareDeptLeftAdImage,,<link rel="stylesheet" href="[imagePath]rwdWebAssets/hardwareDeptLandingPage/styles.css"/>    <div id="NutsBanner" class="espotNuts">     <div id="Bannercontent">      <img id="Wrench" src="[imagePath]rwdWebAssets/hardwareDeptLandingPage/subcat_nuts_herobanner_wrench.png">      <div class="textField">       <p id="OrangeText">ステンレス</p>       <p id="subText">スチール・ナット</p>      </div>      <img id="Tilenuts1" src="[imagePath]rwdWebAssets/hardwareDeptLandingPage/subcat_nuts_herobanner_nuts_double.png">       </div>    </div>,-10,,,0
HardwareDeptRightAdImage,,<link rel="stylesheet" href="[imagePath]rwdWebAssets/hardwareDeptLandingPage/styles.css"/>    <div id="espot2" class="espotLighting">     <div id="BannerContent">      <img id="Bulbs" src="[imagePath]rwdWebAssets/hardwareDeptLandingPage/cat_lighting_herobanner.png">      <div class="textBlock">       <p id="LongLife">長寿命</p>       <p id="bulbs">電球</p>      </div>      <img id="scaleddown" src="[imagePath]rwdWebAssets/hardwareDeptLandingPage/cat_lighting_herobanner.png">     </div>    </div>,-10,,,0
HardwareESpotCategoryTitle,,対象...,-10,,,0
HardwareESpotCatalogEntryTitle,,最も売れている商品 ,-10,,,0
FastenersPageTab1,,関連商品 ...,-10,,,0
