AttachmentAsset,,,
attachmentIdentifier,assetPath,directoryPath,delete
MenPants_Atct_1,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/it_IT/0407B_EMS_Jeans_001.jpg,images/advertisements/it_IT,0
MenPants_Atct_1,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/ja_JP/0407B_EMS_Jeans_001.jpg,images/advertisements/ja_JP,0
MenPants_Atct_1,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/pt_BR/0407B_EMS_Jeans_001.jpg,images/advertisements/pt_BR,0
MenPants_Atct_1,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/ru_RU/0407B_EMS_Jeans_001.jpg,images/advertisements/ru_RU,0
MenPants_Atct_1,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/ro_RO/0407B_EMS_Jeans_001.jpg,images/advertisements/ro_RO,0
MenPants_Atct_1,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/zh_CN/0407B_EMS_Jeans_001.jpg,images/advertisements/zh_CN,0
MenPants_Atct_1,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/zh_TW/0407B_EMS_Jeans_001.jpg,images/advertisements/zh_TW,0
MenPants_Atct_2,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/de_DE/0410B_EMS_ShoeSale_001.jpg,images/advertisements/de_DE,0
MenPants_Atct_2,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/en_US/0410B_EMS_ShoeSale_001.jpg,images/advertisements/en_US,0
MenPants_Atct_2,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/es_ES/0410B_EMS_ShoeSale_001.jpg,images/advertisements/es_ES,0
MenPants_Atct_2,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/fr_FR/0410B_EMS_ShoeSale_001.jpg,images/advertisements/fr_FR,0
MenPants_Atct_2,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/it_IT/0410B_EMS_ShoeSale_001.jpg,images/advertisements/it_IT,0
MenPants_Atct_2,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/ja_JP/0410B_EMS_ShoeSale_001.jpg,images/advertisements/ja_JP,0
MenPants_Atct_2,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/pt_BR/0410B_EMS_ShoeSale_001.jpg,images/advertisements/pt_BR,0
MenPants_Atct_2,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/ru_RU/0410B_EMS_ShoeSale_001.jpg,images/advertisements/ru_RU,0
MenPants_Atct_2,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/ro_RO/0410B_EMS_ShoeSale_001.jpg,images/advertisements/ro_RO,0
MenPants_Atct_2,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/zh_CN/0410B_EMS_ShoeSale_001.jpg,images/advertisements/zh_CN,0
MenPants_Atct_2,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/zh_TW/0410B_EMS_ShoeSale_001.jpg,images/advertisements/zh_TW,0
MenShirts_Atct_1,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/de_DE/0404B_EMS_BasicTees_001.jpg,images/advertisements/de_DE,0
MenShirts_Atct_1,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/en_US/0404B_EMS_BasicTees_001.jpg,images/advertisements/en_US,0
MenShirts_Atct_1,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/es_ES/0404B_EMS_BasicTees_001.jpg,images/advertisements/es_ES,0
MenShirts_Atct_1,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/fr_FR/0404B_EMS_BasicTees_001.jpg,images/advertisements/fr_FR,0
MenShirts_Atct_1,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/it_IT/0404B_EMS_BasicTees_001.jpg,images/advertisements/it_IT,0
MenShirts_Atct_1,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/ja_JP/0404B_EMS_BasicTees_001.jpg,images/advertisements/ja_JP,0
MenShirts_Atct_1,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/pt_BR/0404B_EMS_BasicTees_001.jpg,images/advertisements/pt_BR,0
MenShirts_Atct_1,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/ru_RU/0404B_EMS_BasicTees_001.jpg,images/advertisements/ru_RU,0
MenShirts_Atct_1,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/ro_RO/0404B_EMS_BasicTees_001.jpg,images/advertisements/ro_RO,0
MenShirts_Atct_1,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/zh_CN/0404B_EMS_BasicTees_001.jpg,images/advertisements/zh_CN,0
MenShirts_Atct_1,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/zh_TW/0404B_EMS_BasicTees_001.jpg,images/advertisements/zh_TW,0
MenShirts_Atct_2,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/de_DE/0406B_EMS_DressShirt_001.jpg,images/advertisements/de_DE,0
MenShirts_Atct_2,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/en_US/0406B_EMS_DressShirt_001.jpg,images/advertisements/en_US,0
MenShirts_Atct_2,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/es_ES/0406B_EMS_DressShirt_001.jpg,images/advertisements/es_ES,0
MenShirts_Atct_2,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/fr_FR/0406B_EMS_DressShirt_001.jpg,images/advertisements/fr_FR,0
MenShirts_Atct_2,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/it_IT/0406B_EMS_DressShirt_001.jpg,images/advertisements/it_IT,0
MenShirts_Atct_2,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/ja_JP/0406B_EMS_DressShirt_001.jpg,images/advertisements/ja_JP,0
MenShirts_Atct_2,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/pt_BR/0406B_EMS_DressShirt_001.jpg,images/advertisements/pt_BR,0
MenShirts_Atct_2,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/ru_RU/0406B_EMS_DressShirt_001.jpg,images/advertisements/ru_RU,0
MenShirts_Atct_2,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/ro_RO/0406B_EMS_DressShirt_001.jpg,images/advertisements/ro_RO,0
MenShirts_Atct_2,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/zh_CN/0406B_EMS_DressShirt_001.jpg,images/advertisements/zh_CN,0
MenShirts_Atct_2,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/zh_TW/0406B_EMS_DressShirt_001.jpg,images/advertisements/zh_TW,0
MenShoes_Atct_1,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/de_DE/0411B_EMS_ShoeSale_002.jpg,images/advertisements/de_DE,0
MenShoes_Atct_1,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/en_US/0411B_EMS_ShoeSale_002.jpg,images/advertisements/en_US,0
MenShoes_Atct_1,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/es_ES/0411B_EMS_ShoeSale_002.jpg,images/advertisements/es_ES,0
MenShoes_Atct_1,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/fr_FR/0411B_EMS_ShoeSale_002.jpg,images/advertisements/fr_FR,0
MenShoes_Atct_1,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/it_IT/0411B_EMS_ShoeSale_002.jpg,images/advertisements/it_IT,0
MenShoes_Atct_1,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/ja_JP/0411B_EMS_ShoeSale_002.jpg,images/advertisements/ja_JP,0
MenShoes_Atct_1,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/pt_BR/0411B_EMS_ShoeSale_002.jpg,images/advertisements/pt_BR,0
MenShoes_Atct_1,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/ru_RU/0411B_EMS_ShoeSale_002.jpg,images/advertisements/ru_RU,0
MenShoes_Atct_1,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/ro_RO/0411B_EMS_ShoeSale_002.jpg,images/advertisements/ro_RO,0
MenShoes_Atct_1,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/zh_CN/0411B_EMS_ShoeSale_002.jpg,images/advertisements/zh_CN,0
MenShoes_Atct_1,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/zh_TW/0411B_EMS_ShoeSale_002.jpg,images/advertisements/zh_TW,0
MenShoes_Atct_2,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/de_DE/0408B_EMS_LeatherBelts_001.jpg,images/advertisements/de_DE,0
MenShoes_Atct_2,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/en_US/0408B_EMS_LeatherBelts_001.jpg,images/advertisements/en_US,0
MenShoes_Atct_2,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/es_ES/0408B_EMS_LeatherBelts_001.jpg,images/advertisements/es_ES,0
MenShoes_Atct_2,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/fr_FR/0408B_EMS_LeatherBelts_001.jpg,images/advertisements/fr_FR,0
MenShoes_Atct_2,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/it_IT/0408B_EMS_LeatherBelts_001.jpg,images/advertisements/it_IT,0
MenShoes_Atct_2,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/ja_JP/0408B_EMS_LeatherBelts_001.jpg,images/advertisements/ja_JP,0
MenShoes_Atct_2,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/pt_BR/0408B_EMS_LeatherBelts_001.jpg,images/advertisements/pt_BR,0
MenShoes_Atct_2,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/ru_RU/0408B_EMS_LeatherBelts_001.jpg,images/advertisements/ru_RU,0
MenShoes_Atct_2,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/ro_RO/0408B_EMS_LeatherBelts_001.jpg,images/advertisements/ro_RO,0
MenShoes_Atct_2,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/zh_CN/0408B_EMS_LeatherBelts_001.jpg,images/advertisements/zh_CN,0
MenShoes_Atct_2,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/zh_TW/0408B_EMS_LeatherBelts_001.jpg,images/advertisements/zh_TW,0
MenSuits_Atct_1,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/de_DE/0402B_EMS_SuitUp_001.jpg,images/advertisements/de_DE,0
MenSuits_Atct_1,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/en_US/0402B_EMS_SuitUp_001.jpg,images/advertisements/en_US,0
MenSuits_Atct_1,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/es_ES/0402B_EMS_SuitUp_001.jpg,images/advertisements/es_ES,0
MenSuits_Atct_1,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/fr_FR/0402B_EMS_SuitUp_001.jpg,images/advertisements/fr_FR,0
MenSuits_Atct_1,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/it_IT/0402B_EMS_SuitUp_001.jpg,images/advertisements/it_IT,0
MenSuits_Atct_1,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/ja_JP/0402B_EMS_SuitUp_001.jpg,images/advertisements/ja_JP,0
MenSuits_Atct_1,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/pt_BR/0402B_EMS_SuitUp_001.jpg,images/advertisements/pt_BR,0
MenSuits_Atct_1,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/ru_RU/0402B_EMS_SuitUp_001.jpg,images/advertisements/ru_RU,0
MenSuits_Atct_1,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/ro_RO/0402B_EMS_SuitUp_001.jpg,images/advertisements/ro_RO,0
MenSuits_Atct_1,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/zh_CN/0402B_EMS_SuitUp_001.jpg,images/advertisements/zh_CN,0
MenSuits_Atct_1,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/zh_TW/0402B_EMS_SuitUp_001.jpg,images/advertisements/zh_TW,0
MenSuits_Atct_2,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/de_DE/0412B_EMS_SilkTie_001.jpg,images/advertisements/de_DE,0
MenSuits_Atct_2,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/en_US/0412B_EMS_SilkTie_001.jpg,images/advertisements/en_US,0
MenSuits_Atct_2,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/es_ES/0412B_EMS_SilkTie_001.jpg,images/advertisements/es_ES,0
MenSuits_Atct_2,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/fr_FR/0412B_EMS_SilkTie_001.jpg,images/advertisements/fr_FR,0
MenSuits_Atct_2,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/it_IT/0412B_EMS_SilkTie_001.jpg,images/advertisements/it_IT,0
MenSuits_Atct_2,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/ja_JP/0412B_EMS_SilkTie_001.jpg,images/advertisements/ja_JP,0
MenSuits_Atct_2,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/pt_BR/0412B_EMS_SilkTie_001.jpg,images/advertisements/pt_BR,0
MenSuits_Atct_2,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/ru_RU/0412B_EMS_SilkTie_001.jpg,images/advertisements/ru_RU,0
MenSuits_Atct_2,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/ro_RO/0412B_EMS_SilkTie_001.jpg,images/advertisements/ro_RO,0
MenSuits_Atct_2,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/zh_CN/0412B_EMS_SilkTie_001.jpg,images/advertisements/zh_CN,0
MenSuits_Atct_2,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/zh_TW/0412B_EMS_SilkTie_001.jpg,images/advertisements/zh_TW,0
MenRow1_Content,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/de_DE/0401B_EMM_SuitUp_001.jpg,images/advertisements/de_DE,0
MenRow1_Content,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/en_US/0401B_EMM_SuitUp_001.jpg,images/advertisements/en_US,0
MenRow1_Content,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/es_ES/0401B_EMM_SuitUp_001.jpg,images/advertisements/es_ES,0
MenRow1_Content,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/fr_FR/0401B_EMM_SuitUp_001.jpg,images/advertisements/fr_FR,0
MenRow1_Content,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/it_IT/0401B_EMM_SuitUp_001.jpg,images/advertisements/it_IT,0
MenRow1_Content,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/ja_JP/0401B_EMM_SuitUp_001.jpg,images/advertisements/ja_JP,0
MenRow1_Content,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/pt_BR/0401B_EMM_SuitUp_001.jpg,images/advertisements/pt_BR,0
MenRow1_Content,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/ru_RU/0401B_EMM_SuitUp_001.jpg,images/advertisements/ru_RU,0
MenRow1_Content,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/ro_RO/0401B_EMM_SuitUp_001.jpg,images/advertisements/ro_RO,0
MenRow1_Content,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/zh_CN/0401B_EMM_SuitUp_001.jpg,images/advertisements/zh_CN,0
MenRow1_Content,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/zh_TW/0401B_EMM_SuitUp_001.jpg,images/advertisements/zh_TW,0
WAcc_Atct_1,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/de_DE/0306B_EWS_LeatherBelts_001.jpg,images/advertisements/de_DE,0
WAcc_Atct_1,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/en_US/0306B_EWS_LeatherBelts_001.jpg,images/advertisements/en_US,0
WAcc_Atct_1,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/es_ES/0306B_EWS_LeatherBelts_001.jpg,images/advertisements/es_ES,0
WAcc_Atct_1,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/fr_FR/0306B_EWS_LeatherBelts_001.jpg,images/advertisements/fr_FR,0
WAcc_Atct_1,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/it_IT/0306B_EWS_LeatherBelts_001.jpg,images/advertisements/it_IT,0
WAcc_Atct_1,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/ja_JP/0306B_EWS_LeatherBelts_001.jpg,images/advertisements/ja_JP,0
WAcc_Atct_1,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/pt_BR/0306B_EWS_LeatherBelts_001.jpg,images/advertisements/pt_BR,0
WAcc_Atct_1,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/ru_RU/0306B_EWS_LeatherBelts_001.jpg,images/advertisements/ru_RU,0
WAcc_Atct_1,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/ro_RO/0306B_EWS_LeatherBelts_001.jpg,images/advertisements/ro_RO,0
WAcc_Atct_1,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/zh_CN/0306B_EWS_LeatherBelts_001.jpg,images/advertisements/zh_CN,0
WAcc_Atct_1,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/zh_TW/0306B_EWS_LeatherBelts_001.jpg,images/advertisements/zh_TW,0
WAcc_Atct_2,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/de_DE/0309B_EWS_PerfectHandbag_003.jpg,images/advertisements/de_DE,0
WAcc_Atct_2,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/en_US/0309B_EWS_PerfectHandbag_003.jpg,images/advertisements/en_US,0
WAcc_Atct_2,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/es_ES/0309B_EWS_PerfectHandbag_003.jpg,images/advertisements/es_ES,0
WAcc_Atct_2,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/fr_FR/0309B_EWS_PerfectHandbag_003.jpg,images/advertisements/fr_FR,0
WAcc_Atct_2,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/it_IT/0309B_EWS_PerfectHandbag_003.jpg,images/advertisements/it_IT,0
WAcc_Atct_2,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/ja_JP/0309B_EWS_PerfectHandbag_003.jpg,images/advertisements/ja_JP,0
WAcc_Atct_2,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/pt_BR/0309B_EWS_PerfectHandbag_003.jpg,images/advertisements/pt_BR,0
WAcc_Atct_2,https://my4.digitalexperience.ibm.com/30817b50-78a2-4463-b5e2-2d7c39231327/dxdam/AuroraStorefrontAssetStore/images/advertisements/ru_RU/0309B_EWS_PerfectHandbag_003.jpg,images/advertisements/ru_RU,0
